Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-01-16 00:00:00-05:00,3.516374111175537,3.516374111175537,3.516374111175537,3.516374111175537,3200,0.0,0.0
2001-01-17 00:00:00-05:00,3.516374111175537,3.516374111175537,3.516374111175537,3.516374111175537,122800,0.0,0.0
2001-01-18 00:00:00-05:00,3.6335867607232295,3.868011713027954,3.6335867607232295,3.868011713027954,167200,0.0,0.0
2001-01-19 00:00:00-05:00,3.926620295448025,4.014529705047607,3.926620295448025,4.014529705047607,59600,0.0,0.0
2001-01-22 00:00:00-05:00,3.9852247107518863,4.336862185229994,3.9852247107518863,4.278255939483643,146800,0.0,0.0
2001-01-23 00:00:00-05:00,4.219649047851562,4.483377113342285,4.219649047851562,4.395467758178711,76000,0.0,0.0
2001-01-24 00:00:00-05:00,4.336862185229994,4.336862185229994,4.278255939483643,4.278255939483643,560000,0.0,0.0
2001-01-25 00:00:00-05:00,4.366164639790853,4.395467758178711,4.336861521402994,4.395467758178711,143200,0.0,0.0
2001-01-26 00:00:00-05:00,4.336860656738281,4.351512213011046,4.336860656738281,4.336860656738281,82000,0.0,0.0
2001-01-29 00:00:00-05:00,4.34154911811128,4.3954667360961945,4.313417934263065,4.3837456703186035,262000,0.0,0.0
2001-01-30 00:00:00-05:00,4.383747899903794,4.383747899903794,4.301699056340418,4.360305309295654,339200,0.0,0.0
2001-01-31 00:00:00-05:00,4.3837466896756085,4.465795063457529,4.3837466896756085,4.395467758178711,326000,0.0,0.0
2001-02-01 00:00:00-05:00,4.454076154682874,4.969811467235124,4.397814193753045,4.899483680725098,2556800,0.0,0.0
2001-02-02 00:00:00-05:00,4.864318395503162,4.9229246412321155,4.829154737491824,4.883072376251221,795600,0.0,0.0
2001-02-05 00:00:00-05:00,4.88776080737424,5.028415881489428,4.669745509565222,4.681466579437256,644800,0.0,0.0
2001-02-06 00:00:00-05:00,4.665055518719794,4.693186704048838,4.629891872406006,4.629891872406006,1338800,0.0,0.0
2001-02-07 00:00:00-05:00,4.618173077144639,4.68850040435791,4.606451557855599,4.68850040435791,1350400,0.0,0.0
2001-02-08 00:00:00-05:00,4.688498179117839,4.726006128780379,4.571285724639893,4.571285724639893,578800,0.0,0.0
2001-02-09 00:00:00-05:00,4.571285646173019,4.629891872406006,4.571285646173019,4.629891872406006,441600,0.0,0.0
2001-02-12 00:00:00-05:00,4.629892590325809,4.629892590325809,4.5244011878967285,4.5244011878967285,327200,0.0,0.0
2001-02-13 00:00:00-05:00,4.524402555978692,4.580664952373466,4.512681484222412,4.512681484222412,648800,0.0,0.0
2001-02-14 00:00:00-05:00,4.512678726464912,4.512678726464912,4.470482178520811,4.4728264808654785,135600,0.0,0.0
2001-02-15 00:00:00-05:00,4.477516833446279,4.489237902615223,4.289976596832275,4.289976596832275,454400,0.0,0.0
2001-02-16 00:00:00-05:00,4.243090188481457,4.243090188481457,4.078992602483685,4.236057281494141,427200,0.0,0.0
2001-02-20 00:00:00-05:00,4.236060274322931,4.2548142590757445,4.17510971209372,4.240748882293701,1000400,0.0,0.0
2001-02-21 00:00:00-05:00,4.240748100702977,4.240748100702977,4.196207227450296,4.238403797149658,443600,0.0,0.0
2001-02-22 00:00:00-05:00,4.238402777105082,4.252468147909735,4.1962062175610475,4.226681709289551,623600,0.0,0.0
2001-02-23 00:00:00-05:00,4.243089783706438,4.3837447801251415,4.219647209781669,4.325138568878174,1222800,0.0,0.0
2001-02-26 00:00:00-05:00,4.336860506158126,4.482204136074678,4.336860506158126,4.454072952270508,1182400,0.0,0.0
2001-02-27 00:00:00-05:00,4.454071826108738,4.454071826108738,4.430629253387451,4.430629253387451,690000,0.0,0.0
2001-02-28 00:00:00-05:00,4.430630373622032,4.454072952270508,4.418909307862792,4.454072952270508,326000,0.0,0.0
2001-03-01 00:00:00-05:00,4.430630380558964,4.430630380558964,4.3837456703186035,4.3837456703186035,155200,0.0,0.0
2001-03-02 00:00:00-05:00,4.395468063196275,4.409533435802066,4.383746993879805,4.397812366485596,836800,0.0,0.0
2001-03-05 00:00:00-05:00,4.395469852654561,4.465797191444907,4.395469852654561,4.456420421600342,402800,0.0,0.0
2001-03-06 00:00:00-05:00,4.456417400170338,4.477515676928973,4.4071879386901855,4.4071879386901855,610000,0.0,0.0
2001-03-07 00:00:00-05:00,4.407189852634739,4.451730728149414,4.407189852634739,4.451730728149414,89600,0.0,0.0
2001-03-08 00:00:00-05:00,4.4493844922074555,4.4493844922074555,4.4071879386901855,4.4071879386901855,211600,0.0,0.0
2001-03-09 00:00:00-05:00,4.407189265852556,4.409533569212803,4.383747126510372,4.402501106262207,269600,0.0,0.0
2001-03-12 00:00:00-05:00,4.4024996438407475,4.430630380558964,4.372024157411015,4.3837456703186035,106400,0.0,0.0
2001-03-13 00:00:00-05:00,4.418908417447341,4.418908417447341,4.325138568878174,4.325138568878174,671600,0.0,0.0
2001-03-14 00:00:00-05:00,4.325139579134698,4.34858171140512,4.189173155168192,4.1962056159973145,455600,0.0,0.0
2001-03-15 00:00:00-05:00,4.172763643680289,4.172763643680289,4.02038752610372,4.086026668548584,1160400,0.0,0.0
2001-03-16 00:00:00-05:00,4.11415931061388,4.172765571147584,4.067274570465088,4.067274570465088,402800,0.0,0.0
2001-03-19 00:00:00-05:00,4.020386794048534,4.16104181817335,4.020386794048534,4.032108306884766,1173600,0.0,0.0
2001-03-20 00:00:00-05:00,4.0438306475225385,4.116502261498969,3.985224406254096,4.0086669921875,222000,0.0,0.0
2001-03-21 00:00:00-05:00,4.00866504702041,4.032107621578525,3.8094038339713117,3.9031736850738525,135200,0.0,0.0
2001-03-22 00:00:00-05:00,4.04383129806238,4.184486389160156,3.9852250473658235,4.184486389160156,2125600,0.0,0.0
2001-03-23 00:00:00-05:00,4.196206702090337,4.289976596832275,4.196206702090337,4.289976596832275,757600,0.0,0.0
