Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-11-03 00:00:00-05:00,0.1299843192100525,0.1299843192100525,0.12690752387776819,0.1299843192100525,4460400,0.0,0.0
1980-11-05 00:00:00-05:00,0.13113795220851898,0.13959848090631405,0.13113795220851898,0.13113795220851898,8208000,0.0,0.0
1980-11-06 00:00:00-05:00,0.1311379838443053,0.1311379838443053,0.12690755508626445,0.12844595313072205,2613600,0.0,0.0
1980-11-07 00:00:00-05:00,0.1280615005936124,0.1280615005936124,0.12652309293322092,0.12767672538757324,1987200,0.0,0.0
1980-11-10 00:00:00-05:00,0.12767668338896787,0.12883031546383872,0.12767668338896787,0.1280614584684372,3261600,0.0,0.0
1980-11-11 00:00:00-05:00,0.12883042389555474,0.1342144870808675,0.12883042389555474,0.13229165971279144,6663600,0.0,0.0
1980-11-12 00:00:00-05:00,0.13306082132415267,0.1384448827851999,0.13306082132415267,0.1369064748287201,8607600,0.0,0.0
1980-11-13 00:00:00-05:00,0.13767561260889616,0.14036764204502106,0.13767561260889616,0.14036764204502106,6080400,0.0,0.0
1980-11-14 00:00:00-05:00,0.14036756965033384,0.14190562949206867,0.13844474481429395,0.13998280465602875,6264000,0.0,0.0
1980-11-17 00:00:00-05:00,0.138829305768013,0.138829305768013,0.13806010182143974,0.138829305768013,7797600,0.0,0.0
1980-11-18 00:00:00-05:00,0.13882926847074126,0.1426749306861726,0.13844483989170103,0.14113686978816986,8704800,0.0,0.0
1980-11-19 00:00:00-05:00,0.14113686978816986,0.14305969594471638,0.14075209462728777,0.14113686978816986,17442000,0.0,0.0
1980-11-20 00:00:00-05:00,0.14113690770539183,0.14152133638771097,0.1384448770856939,0.138829305768013,4428000,0.0,0.0
1980-11-21 00:00:00-05:00,0.13882917312932666,0.13998280465602875,0.13882917312932666,0.13998280465602875,15076800,0.0,0.0
1980-11-24 00:00:00-05:00,0.1399829024902273,0.1399829024902273,0.13767563782427342,0.13959847390651703,10303200,0.0,0.0
1980-11-25 00:00:00-05:00,0.13959837634099603,0.14036756965033384,0.13844474481429395,0.13998280465602875,7128000,0.0,0.0
1980-11-26 00:00:00-05:00,0.1399828099559949,0.1399828099559949,0.13882917838561454,0.13921360671520233,8812800,0.0,0.0
1980-11-28 00:00:00-05:00,0.13959837634099603,0.13998280465602875,0.13959837634099603,0.13998280465602875,4633200,0.0,0.0
1980-12-01 00:00:00-05:00,0.13998293839690543,0.13998293839690543,0.1376756731391206,0.138829305768013,12592800,0.0,0.0
1980-12-02 00:00:00-05:00,0.1384448827851999,0.1384448827851999,0.1357528520546763,0.1369064748287201,6534000,0.0,0.0
1980-12-03 00:00:00-05:00,0.13690648992475687,0.13844489805086974,0.13536809170098651,0.13806012272834778,6166800,0.0,0.0
1980-12-04 00:00:00-05:00,0.13806006640798368,0.1399829024902273,0.13806006640798368,0.13959847390651703,8143200,0.0,0.0
1980-12-05 00:00:00-05:00,0.1388293114833452,0.1388293114833452,0.1361372807528216,0.1369064748287201,7808400,0.0,0.0
1980-12-08 00:00:00-05:00,0.13613723728580338,0.13613723728580338,0.13152237137412703,0.1342144012451172,8748000,0.0,0.0
1980-12-09 00:00:00-05:00,0.13421439548630604,0.1353680277448505,0.13229156943046186,0.1349835991859436,7365600,0.0,0.0
1980-12-10 00:00:00-05:00,0.1349835991859436,0.13767562894142532,0.1349835991859436,0.1349835991859436,9925200,0.0,0.0
1980-12-11 00:00:00-05:00,0.13306077492758112,0.13306077492758112,0.1284459091515764,0.12959954142570496,9774000,0.0,0.0
1980-12-12 00:00:00-05:00,0.12959962812013504,0.13306086393737174,0.12921519929887504,0.13229165971279144,5778000,0.0,0.0
1980-12-15 00:00:00-05:00,0.13382991442488057,0.1353679746389389,0.13382991442488057,0.1353679746389389,11383200,0.0,0.0
1980-12-16 00:00:00-05:00,0.13536796891991534,0.13536796891991534,0.13229151194241892,0.133445143699646,61732800,0.0,0.0
1980-12-17 00:00:00-05:00,0.1334452016890063,0.1353680277448505,0.1326763346688547,0.1349835991859436,5929200,0.0,0.0
1980-12-18 00:00:00-05:00,0.13536802688416016,0.13959846401201925,0.13536802688416016,0.13767562806606293,8964000,0.0,0.0
1980-12-19 00:00:00-05:00,0.13767569398781332,0.13921375553193865,0.13729092856763384,0.13806012272834778,2062800,0.0,0.0
1980-12-22 00:00:00-05:00,0.13921369704978145,0.14152129836721009,0.13921369704978145,0.14113686978816986,5032800,0.0,0.0
