Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,0.44797938423980804,0.4412931203842163,0.4412931203842163,544216,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,0.4457505728398652,0.43906425910635305,0.4435220956802368,272108,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,0.44352203838321225,0.4390642023852203,0.4412931203842163,724084,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,0.44352203838321225,0.43683572551348093,0.4412931203842163,2421300,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,0.44352220354518285,0.432378491654941,0.43460696935653687,122218,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,0.43683583138503734,0.412319540977478,0.412319540977478,696412,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,0.41900577730413874,0.39448951597704895,0.3989469110965729,1362846,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,0.4056332991495072,0.3967181146144867,0.3967181146144867,196010,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,0.3922606821125152,0.38557439235815905,0.3878032863140106,604172,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,0.40786179016848584,0.39226073136530537,0.40117591619491577,2617310,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,0.40117590658942814,0.3944896161556244,0.3944896161556244,408162,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,0.40117591619491577,0.39226073136530537,0.40117591619491577,447364,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,0.40786173939704895,0.3967180783392348,0.40786173939704895,189092,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,0.4123195273135638,0.40563326205906547,0.40786173939704895,1286748,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,0.4100907089112784,0.40117591619491577,0.40117591619491577,1076902,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,0.41454803208063495,0.4011758453669625,0.40563324093818665,927012,0.0,0.0
1980-04-09 00:00:00-05:00,0.0,0.4145481288433075,0.4078618133621072,0.4145481288433075,159114,0.0,0.0
1980-04-10 00:00:00-05:00,0.0,0.4368358069951902,0.4212343093607693,0.4323784112930298,265190,0.0,0.0
1980-04-11 00:00:00-05:00,0.0,0.4435221095840646,0.43237840005464173,0.43683579564094543,255966,0.0,0.0
1980-04-14 00:00:00-05:00,0.0,0.4435221211121002,0.4279206234776793,0.4323784112930298,1111492,0.0,0.0
1980-04-15 00:00:00-05:00,0.0,0.4279205935198013,0.42123427987098694,0.42123427987098694,207540,0.0,0.0
1980-04-16 00:00:00-05:00,0.0,0.4256921699579318,0.412319540977478,0.412319540977478,196010,0.0,0.0
1980-04-17 00:00:00-05:00,0.0,0.410090657419732,0.3878032863140106,0.3878032863140106,1664932,0.0,0.0
1980-04-18 00:00:00-05:00,0.0,0.3989469110965729,0.39003170423731504,0.3989469110965729,1173754,0.0,0.0
1980-04-21 00:00:00-05:00,0.0,0.39671800845674965,0.39003169536590576,0.39003169536590576,405856,0.0,0.0
1980-04-22 00:00:00-05:00,0.0,0.40340444445610046,0.394489651162101,0.40340444445610046,876280,0.0,0.0
1980-04-23 00:00:00-05:00,0.0,0.4056333388362369,0.40340444445610046,0.40340444445610046,525768,0.0,0.0
1980-04-24 00:00:00-05:00,0.0,0.40563324093818665,0.40340434709598527,0.40563324093818665,133748,0.0,0.0
1980-04-25 00:00:00-05:00,0.0,0.4011759150712097,0.39226073026657104,0.39226073026657104,1189896,0.0,0.0
1980-04-28 00:00:00-04:00,0.0,0.396718126612267,0.387803333920875,0.39226073026657104,802488,0.0,0.0
1980-04-29 00:00:00-04:00,0.0,0.40340444445610046,0.39226075678196454,0.40340444445610046,675658,0.0,0.0
1980-04-30 00:00:00-04:00,0.0,0.40563324093818665,0.394489555953537,0.40563324093818665,1194508,0.0,0.0
1980-05-01 00:00:00-04:00,0.0,0.4100906578623813,0.40340436810080804,0.40786173939704895,1215262,0.0,0.0
1980-05-02 00:00:00-04:00,0.0,0.4056333125530971,0.40117591619491577,0.40117591619491577,348206,0.0,0.0
1980-05-05 00:00:00-04:00,0.0,0.4100906252861023,0.4011758343876329,0.4100906252861023,687188,0.0,0.0
1980-05-06 00:00:00-04:00,0.0,0.4167768900094653,0.4100906252861023,0.4100906252861023,239824,0.0,0.0
1980-05-07 00:00:00-04:00,0.0,0.41900591756823485,0.4100907322316502,0.4145481288433075,320534,0.0,0.0
1980-05-08 00:00:00-04:00,0.0,0.42346331417989214,0.4100907322316502,0.4145481288433075,855526,0.0,0.0
1980-05-09 00:00:00-04:00,0.0,0.42346320669470977,0.4167768929106572,0.419005811214447,375878,0.0,0.0
1980-05-12 00:00:00-04:00,0.0,0.41900591756823485,0.4145481288433075,0.4145481288433075,198316,0.0,0.0
1980-05-13 00:00:00-04:00,0.0,0.42123427987098694,0.4123194890907731,0.42123427987098694,94546,0.0,0.0
1980-05-14 00:00:00-04:00,0.0,0.42569218854643714,0.41677695512771606,0.41677695512771606,154502,0.0,0.0
1980-05-15 00:00:00-04:00,0.0,0.42123427987098694,0.4145480152363179,0.42123427987098694,166032,0.0,0.0
1980-05-16 00:00:00-04:00,0.0,0.43460693513625054,0.42569219179111656,0.4279206693172455,1236016,0.0,0.0
